6150,"[-0.9999999  -0.99999991 -0.99999993 -0.99999992 -0.99999989 -0.9999999
 -0.99999989 -0.99999991 -0.99999989 -0.99999991 -0.9999999  -0.99999991
 -0.9999999 ]"
6790,"[-0.99739422 -0.99808451 -0.99725707 -0.99655182 -0.99669894 -0.9990167
 -0.99879276 -0.99638501 -0.99808451 -0.99787757 -0.99827127 -0.99827127
 -0.99752451]"
6806,"[-0.99148884 -0.99060605 -0.99107575 -0.99060605 -0.99076719 -0.99273114
 -0.99060605 -0.99063118 -0.99060605 -0.99268565 -0.99107575 -0.99060605
 -0.99152196]"
6838,"[-0.99818028 -0.99787757 -0.99809317 -0.99808451 -0.99880053 -0.99818028
 -0.99827127 -0.99808451 -0.99798369 -0.99844376 -0.99843982 -0.99787757
 -0.99827127]"
6847,"[-0.99999903 -0.99999853 -0.99999839 -0.99999875 -0.99999861 -0.99999847
 -0.99999649 -0.99999852 -0.99999875 -0.99999867 -0.99999868 -0.99999856
 -0.99999854]"
7167,"[-1.         -1.         -0.97853458 -1.         -1.         -1.
 -1.         -1.         -1.         -0.99999243 -1.         -1.
 -1.        ]"
7,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
263,"[-0.99999996 -0.99999996 -0.99999996 -0.99999996 -0.99999996 -0.99999996
 -0.99999996 -0.99999996 -0.99999996 -0.99999996 -0.99999996 -0.99999996
 -0.99999996]"
271,"[-0.99987995 -0.9998654  -0.99985998 -0.99988006 -0.99986969 -0.99986698
 -0.99985998 -0.99992082 -0.99988595 -0.99985998 -0.99986698 -0.99986011
 -0.99987363]"
287,"[-0.99843982 -0.99818028 -0.99827127 -0.99843982 -0.99885313 -0.99835771
 -0.99879276 -0.99856854 -0.99818028 -0.99818028 -0.99818028 -0.99843347
 -0.99851783]"
831,"[-0.99851375 -0.99866234 -0.99843982 -0.99843982 -0.99851783 -0.99851783
 -0.99835771 -0.99851783 -0.99843982 -0.99843373 -0.99835771 -0.99835771
 -0.99835771]"
959,"[-0.99946666 -0.99954445 -0.9721341  -0.9994407  -0.99949369 -0.9994407
 -0.97067431 -0.99947958 -0.99956722 -0.99956722 -0.99952047 -0.99956115
 -0.99951025]"
5055,"[-0.9999997  -0.99999967 -0.99999967 -0.99999968 -0.99999971 -0.99999965
 -0.99999972 -0.9999997  -0.99999977 -0.99999972 -0.99999965 -0.99999965
 -0.99999968]"
1,"[-0.99998487 -0.99997842 -0.99998947 -0.99998189 -0.9999805  -0.9999819
 -0.99997889 -0.99997889 -1.         -0.99997995 -1.         -1.
 -1.        ]"
4097,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
4113,"[-0.9999999  -0.99999991 -0.99999991 -1.         -1.         -0.99999992
 -1.         -1.         -0.99999991 -0.99999992 -0.99999993 -0.99999991
 -0.99999992]"
4121,"[-0.9999999  -0.99999991 -0.99999991 -0.99999991 -0.99999991 -0.9999999
 -0.99999991 -0.9999999  -0.9999999  -0.9999999  -0.9999999  -0.99999991
 -0.9999999 ]"
4249,"[-0.99992812 -0.99992036 -0.99993461 -0.99992812 -0.99992812 -0.99993172
 -0.99993172 -0.99993887 -0.99993172 -0.99991617 -0.99992036 -0.99991617
 -0.99995146]"
4253,"[-0.99827127 -0.99835771 -0.99821641 -0.99808451 -0.99829442 -0.99827127
 -0.99835771 -0.99845733 -0.99859194 -0.99799698 -0.99808984 -0.99789156
 -0.99818028]"
4317,"[-0.99437284 -0.9943755  -0.99586547 -0.99492389 -0.99374214 -0.9943755
 -0.99352173 -0.99407947 -0.99376786 -0.99626859 -0.99407947 -0.99376786
 -0.99376786]"
6399,"[-0.99999969 -0.99999968 -0.99999973 -0.99999967 -0.99999969 -0.99999969
 -0.9999997  -0.99999974 -0.99999967 -0.99999972 -0.99999967 -0.9999997
 -0.99999967]"
7935,"[-1.         -1.         -1.         -1.         -0.99988826 -1.
 -1.         -1.         -1.         -1.         -1.         -1.
 -1.        ]"
1026,"[-0.99987928 -0.99987928 -0.99987928 -0.99987928 -0.9998852  -0.99989957
 -1.         -1.         -1.         -0.99990157 -1.         -0.99987928
 -0.9998889 ]"
1030,"[-1.         -1.         -1.         -0.99995444 -0.9999609  -0.99996094
 -1.         -1.         -0.99995444 -1.         -1.         -1.
 -0.99995672]"
1062,"[-0.99999992 -0.99999991 -0.99999992 -0.99999991 -0.99999992 -0.99999993
 -0.99999992 -0.99999993 -0.99999993 -0.99999991 -0.99999991 -0.99999992
 -0.99999993]"
1126,"[-0.98336003 -0.9997995  -0.99979639 -0.99976614 -0.9997995  -0.99977645
 -0.98572879 -0.98335836 -0.99987995 -0.99977784 -0.9997995  -0.98573037
 -0.99976614]"
1150,"[-0.99435797 -0.99416725 -0.99376786 -0.99419387 -0.99376786 -0.99376786
 -0.99465672 -0.99376786 -0.99492389 -0.99376786 -0.99376786 -0.9943755
 -0.99429651]"
7678,"[-1.         -1.         -0.99999999 -0.99999999 -1.         -1.
 -1.         -1.         -0.99999999 -1.         -0.95598733 -1.
 -0.99999999]"
